Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
20358,B001BDDTB2,A10U8DJAPJJI8I,"William Hefner ""William Van Hefner""",3,5,1,1227916800,#1 Ingredient is Mostly Water,"I received two cases of Petite Cusine from Amazon.com earlier this week. I figured that this would be an easy product to review. After all, what could possibly go wrong with cat food? I have a cat. He eats food. Seems simple enough.<br /><br />Well, here's the problem... My cat, who is well-known for eating just about anything, refuses to touch this stuff. From the rest of the reviews here, you would think that this was some sort of feline version of steak and lobster. My cat refuses to play along though.<br /><br />I guess that I can understand why my cat keeps staring at me with this puzzled look on his face. This is not ordinary cat food. At least not the batch I received. Even before I opened the can, I was struck by the fact that there seemed to be more liquid inside than solid. Sure enough, upon opening the can I found the contents to consist of a LOT, and I mean a LOT, of water. It has more of the consistency of soup than of ordinary cat food. If it were human food, you wouldn't be able to eat it with a fork. You would need a spoon, or maybe even a straw. This seemed to be the case with all of the varieties that I tested on my cat.<br /><br />My cat refuses to eat any of the many flavors of this food I have put in front of him. No, he's not sick, and he seems to have a quite healthy appetite for his regular dry food. I wish that I could come up with even a single positive thing to say about Petite Cusine. Nice looking box? That's about it.<br /><br />UPDATE: Just to make sure that I was giving Petite Cusine a ""fair shake"", and to make sure that I didn't just wind-up with a ""bad batch"" of their product, I took a careful look at the ingredients list on their cans. Although the print is so small as to make me wish I kept a magnifying glass around the house, it was well worth the time to check out. It turns out that the #1 ingredient in almost every single flavor of this product that I examined is... fish broth. In other words... WATER!!! The only flavors that did not have fish broth as their #1 ingredient in the whole Petite Cusine line-up was Chicken Pot Pie and Sesame Chicken. The #1 ingredient in those flavors was chicken. The #2 ingredient in both was chicken broth! Some of the other ingredients included such cat ""favorites"" as carrots, sweet potatoes and soybean oil. Has anyone ever seen their cat eat carrots, sweet potatoes or soybeans???<br /><br />I can't blame my cat for not liking this stuff. I'm not sure I even want to know what goes into ""fish broth"", especially being as it comes from Thailand. Do yourself and your cat a favor and read the labels of what actually goes into their food. Spending a bunch of money on ""fish water"" doesn't sound like a good deal to me."
555323,B002ESSASK,A2L851OXM9NNT2,Tutu Cyndie,0,0,5,1312416000,Love this coffee!!,"My husband and I love to try new coffees, always looking for that special taste.  We do like the dark french type roasts but are open to everything.  Well this coffee is awesome!! We love the taste, the price is right and throw on organic on top .....can't be beat!  You won't be disappointed!!"
553227,B000E46GEG,A1MJ4WTOYW9WXZ,bay driver,0,0,5,1260921600,none better!,"I love these corn flakes with blueberries and soy milk. I've never had any better, and they're gluten free!"
356029,B002QWP8H0,AUXA0DN06MFBF,"M. Kathleen Romanovich ""mynxr""",0,0,5,1234310400,Papillions Love Greenies!,"Our Papillions love Greenies!  They help keep the tartar under control.  This breed is notorious for bad tartar build up on their teeth and having to have dentals twice a year.  With using the Greenies daily, they only have to have a dental once a year.  This saves us over $400/year."
180307,B002AQP5MK,A2BLFTS5QEYF20,Indie Insomniac,0,0,5,1255046400,Delicious,"These brownies are simply amazing, especially considering that they're gluten-free. I've tried a few gluten-free brownie mixes and these stand out above the rest. The great thing about gluten-free brownies is the fact that the chocolate usually masks the fact that they're gluten free. So, taste wise, gluten-free brownies tend to be fairly comparable to regular brownies. These are rich, chocolaty, and delicious. As for texture, typical gluten-free brownies are dense and feel more like fudge than brownies. These brownies, though a little dense are a little lighter than most mixes and gives the feeling of a standard brownie. If you're eating gluten-free and looking for a dessert fix, then I'd suggest indulging in these."
43907,B001EQ5JLE,A2LWEJGDVA1G02,M. Cooper,1,1,5,1200614400,Really smooth full favor tea,This tea is really very smooth and the favor is like no tea you will buy in the states. A real Engish Tea and once you try will never drink anything but P&G Tips. Well worth the money.
850,B0041CKRJC,A13G8CNY7VX57F,Poppie,1,1,5,1322870400,This baking soda is the 'bomb!',"I recently started using Bob's Red Mill Baking Soda.  I'm very pleased with it's performance and I can be sure that it is not contaminated with aluminum.  Thanks, Bob!"
155329,B000GAT6NG,A2UXU21SUAV4B6,Jan L. Nadeau,17,18,5,1236643200,Superior product!,"I have just recently begun using VCO for nearly all of my cooking.  After purchasing two books on the benefits of coconut oil, I have purchased several different brands of oil.  The Nutiva Organic EVCO is by far a superior oil with a delightful flavor.  The price from Amazon if you are a Prime member is the best I have found for this quality of oil.<br /><br />I began eating the oil mixed in about 1/2 cup of cottage cheese because I read on a forum that cottage cheese has properties which help the body assimilate the oil.  Since then I have expanded to many other uses.  I use the oil to sautee garlic, onions, peppers, etc for all of my soups and stir frys.  I spread it on toast and add it to my corn bread.<br /><br />In just the first week of eating coconut oil regularly I noticed that my chronic aches in my joints and muscles subsided.  My skin is smoother and blemishes began to disappear.  I began using it as a topical ointment on my hands, feet and face along with knees and elbows.  It is a much better skin conditioner than almost anything else I have used.<br /><br />I found that it also works great as a conditioner for all of my wooden cooking utensils and I rub it into my cutting boards to condition them.  It is far superior to mineral oil!<br /><br />I have introduced the oil into my husband's diet also.  He has been a Type II diabetic for about 15 years and just turned 77.  He is beginning to notice positive benefits also.  He particularly has noticed more mental acuity.  He adds the oil to his morning cereal and spreads it on his toast and really enjoys the flavor.<br /><br />I am so happy to have found this wonderful Nutiva oil and appreciate its many benefits.  I find it kind of addictive.  I now look forward to adding the oil to more and more foods and it seems to make nearly everything, including eggs, soups, stews, casseroles, muffins and breads more delicious.  I highly recommend the Nutiva brand of Organic EVCO for a huge variety of uses.  To those who think it has too much coconut flavor - well, I guess you can't please everyone.  Try it and decide for yourself.  The health benefits are worth it!  This oil has given me a new energy and improved my health so positively that I would recommend it to everyone.<br /><br />The only downside I can mention is the plastic container.  It would be better if it were packaged in glass, but hopefully all those anti-bacterial, anti-fungal and anti-viral properties of the oil will negate the use of a plastic container ;-)"
482171,B0018KLPFK,A1WFQZKTENV2TC,Jelly,0,0,5,1320105600,I love larabars,"I'm in college so I was looking for an healthy snack to take to class.I wasn't sure about this product when I first tried them.Now, I love them. I admit your taste buds do have to adjust to the natural flavors, especially if you are use to other bars that have a lot of artificial ingredients.  The local Kroger's had these 10 for 10 and I have tried almost all the flavors. The apple pie, cashew cookie, and lemon are my favorites."
99723,B000HJRGQU,AO5G76CUK2FT8,Cheriwan,0,0,1,1328227200,Not Fresh,"I don't know why it took me so long to write this - and I should have returned the package, but I didn't open it right away, and when I did, I had to check all four of them. Rancid. They smell awful, they taste awful (I cooked some to be sure) and I have new RiceSelect products in my pantry now from the local grocery - and the difference is paramount. I just wish I had returned it for a refund. Will never buy this online again! NO matter if I'm craving it!"
516428,B000H1217M,A1MP8Z3WQ1DD5A,Kristofer L. Takach,0,0,5,1312502400,Can't go wrong,I have bought all three for my puppy and he loves them all.  He will do anything for this snack and they are good for him too.  His coat is nice and shiny and he is not overweight which is amazing due to the amount of treats i give my dog.  And the price on amazon is dynomite.
90908,B000FBM3PO,A13K3ZLWAWN1EI,"yogagirl ""grrrl""",0,0,5,1232668800,Good with coffee,"These appear to be, on first glance, similar to Nutter Butters.  On taste, however, they are lighter, more delicate, and infused with hazelnut.  There is more air in the cookie, so when you dip it in coffee, it becomes saturated rather quickly and the cookie folds into your mouth, with the sweet center taking center stage.  Nuff said."
325034,B000KNFBJC,A10ZFE6YE0UHW8,C. MacPhail,0,0,5,1293148800,"So...Excellent, but Shop Around","Warning: you will never go back to Nestle or any other chocolate after getting used to these. Very chocolaty and not too sweet.<br /><br />Costco carries the very similar Ghirardelli Double Chocolate Bittersweet chips for a way better cost than here. (3.5 lb bag for under 9 buckss.) But only during ""baking season"" (Nov through early January).<br /><br />The food faddists are saying chocolate is good for you. Enjoy now before it changes again!"
72602,B004X3VRLG,ABSFFH7ECSE49,"Connie Woods ""Game Queen""",0,1,5,1309392000,Five paws up for these treats,"I have given these treats to our four dogs and my friend's dog.  The dogs range from 38 lb. Queensland Heeler to a 140 lb. Great Pyrenees.  All five dogs really liked them.  I would like to see them come in larger sizes, too.  The Pyrenees would enjoy it longer and hold onto it better.  The scent was pleasant and easy to offer to the dogs."
